date,county,state,fips,cases,deaths,place_full,population
2020-03-26,Coryell,Texas,48099,1,0,"Coryell, Texas",74913
2020-03-26,Crane,Texas,48103,1,0,"Crane, Texas",4740
2020-03-26,Dallas,Texas,48113,303,7,"Dallas, Texas",2618148
2020-03-26,DeWitt,Texas,48123,2,0,"DeWitt, Texas",20226
2020-03-26,Deaf Smith,Texas,48117,2,0,"Deaf Smith, Texas",18836
2020-03-26,Denton,Texas,48121,83,1,"Denton, Texas",836210
2020-03-26,Eastland,Texas,48133,2,0,"Eastland, Texas",18411
2020-03-26,El Paso,Texas,48141,25,0,"El Paso, Texas",840410
2020-03-26,Ellis,Texas,48139,6,0,"Ellis, Texas",173620
2020-03-26,Erath,Texas,48143,1,0,"Erath, Texas",41969
2020-03-26,Falls,Texas,48145,1,0,"Falls, Texas",17437
2020-03-26,Fannin,Texas,48147,1,0,"Fannin, Texas",34446
2020-03-26,Fayette,Texas,48149,1,0,"Fayette, Texas",25272
2020-03-26,Fort Bend,Texas,48157,86,0,"Fort Bend, Texas",764828
2020-03-26,Gaines,Texas,48165,1,0,"Gaines, Texas",20638
2020-03-26,Galveston,Texas,48167,27,0,"Galveston, Texas",335036
2020-03-26,Grayson,Texas,48181,2,0,"Grayson, Texas",131140
2020-03-26,Gregg,Texas,48183,3,0,"Gregg, Texas",123367
2020-03-26,Grimes,Texas,48185,2,0,"Grimes, Texas",28032
2020-03-26,Guadalupe,Texas,48187,8,0,"Guadalupe, Texas",159659
2020-03-26,Hale,Texas,48189,1,0,"Hale, Texas",34134
2020-03-26,Hardin,Texas,48199,2,0,"Hardin, Texas",57139
2020-03-26,Harris,Texas,48201,203,2,"Harris, Texas",4652980
2020-03-26,Hays,Texas,48209,9,0,"Hays, Texas",214485
2020-03-26,Hidalgo,Texas,48215,7,0,"Hidalgo, Texas",860661
2020-03-26,Hockley,Texas,48219,5,0,"Hockley, Texas",23088
2020-03-26,Hopkins,Texas,48223,1,0,"Hopkins, Texas",36496
2020-03-26,Hunt,Texas,48231,1,0,"Hunt, Texas",93872
2020-03-26,Jackson,Texas,48239,1,0,"Jackson, Texas",14805
2020-03-26,Jefferson,Texas,48245,7,0,"Jefferson, Texas",256299
2020-03-26,Johnson,Texas,48251,3,0,"Johnson, Texas",167301
2020-03-26,Karnes,Texas,48255,1,0,"Karnes, Texas",15187
2020-03-26,Kaufman,Texas,48257,2,0,"Kaufman, Texas",122883
2020-03-26,Kendall,Texas,48259,3,0,"Kendall, Texas",44026
2020-03-26,Lamar,Texas,48277,1,0,"Lamar, Texas",49587
2020-03-26,Lavaca,Texas,48285,1,0,"Lavaca, Texas",20062
2020-03-26,Liberty,Texas,48291,1,0,"Liberty, Texas",83658
2020-03-26,Limestone,Texas,48293,1,0,"Limestone, Texas",23527
2020-03-26,Llano,Texas,48299,2,0,"Llano, Texas",21210
2020-03-26,Lubbock,Texas,48303,19,0,"Lubbock, Texas",305225
2020-03-26,Martin,Texas,48317,1,0,"Martin, Texas",5626
2020-03-26,Matagorda,Texas,48321,9,1,"Matagorda, Texas",36840
2020-03-26,Maverick,Texas,48323,1,0,"Maverick, Texas",58216
2020-03-26,McLennan,Texas,48309,28,0,"McLennan, Texas",251259
2020-03-26,Medina,Texas,48325,1,0,"Medina, Texas",50066
2020-03-26,Midland,Texas,48329,4,1,"Midland, Texas",165049
2020-03-26,Milam,Texas,48331,2,0,"Milam, Texas",25053
2020-03-26,Montgomery,Texas,48339,31,0,"Montgomery, Texas",570934
2020-03-26,Morris,Texas,48343,1,0,"Morris, Texas",12467
2020-03-26,Nacogdoches,Texas,48347,1,0,"Nacogdoches, Texas",65580
2020-03-26,Nueces,Texas,48355,14,0,"Nueces, Texas",361221
2020-03-26,Oldham,Texas,48359,1,1,"Oldham, Texas",2114
2020-03-26,Orange,Texas,48361,1,0,"Orange, Texas",85047
2020-03-26,Parker,Texas,48367,2,0,"Parker, Texas",133463
2020-03-26,Potter,Texas,48375,2,0,"Potter, Texas",120458
2020-03-26,Robertson,Texas,48395,1,0,"Robertson, Texas",17203
2020-03-26,Rockwall,Texas,48397,2,0,"Rockwall, Texas",96788
2020-03-26,Rusk,Texas,48401,2,0,"Rusk, Texas",52833
2020-03-26,San Patricio,Texas,48409,1,0,"San Patricio, Texas",67215
2020-03-26,Smith,Texas,48423,21,1,"Smith, Texas",227727
2020-03-26,Tarrant,Texas,48439,90,1,"Tarrant, Texas",2054475
2020-03-26,Terry,Texas,48445,3,0,"Terry, Texas",12715
2020-03-26,Tom Green,Texas,48451,2,0,"Tom Green, Texas",118019
2020-03-26,Travis,Texas,48453,137,0,"Travis, Texas",1226698
2020-03-26,Upshur,Texas,48459,1,0,"Upshur, Texas",41281
2020-03-26,Val Verde,Texas,48465,1,0,"Val Verde, Texas",49205
2020-03-26,Van Zandt,Texas,48467,1,0,"Van Zandt, Texas",55182
2020-03-26,Victoria,Texas,48469,3,0,"Victoria, Texas",92084
2020-03-26,Walker,Texas,48471,3,0,"Walker, Texas",72245
2020-03-26,Webb,Texas,48479,10,0,"Webb, Texas",274794
2020-03-26,Wharton,Texas,48481,3,0,"Wharton, Texas",41968
2020-03-26,Wichita,Texas,48485,8,0,"Wichita, Texas",132000
2020-03-26,Williamson,Texas,48491,27,0,"Williamson, Texas",547545
2020-03-26,Wilson,Texas,48493,1,0,"Wilson, Texas",49304
2020-03-26,Box Elder,Utah,49003,2,0,"Box Elder, Utah",49975
2020-03-26,Cache,Utah,49005,4,0,"Cache, Utah",112656
2020-03-26,Davis,Utah,49011,39,1,"Davis, Utah",306479
2020-03-26,Iron,Utah,49021,2,0,"Iron, Utah",46163
2020-03-26,Morgan,Utah,49029,2,0,"Morgan, Utah",9469
2020-03-26,Salt Lake,Utah,49035,181,0,"Salt Lake, Utah",1029665
2020-03-26,Summit,Utah,49043,103,0,"Summit, Utah",36324
2020-03-26,Tooele,Utah,49045,4,0,"Tooele, Utah",58218
2020-03-26,Unknown,Utah,NA,5,0,"Unknown, Utah",NA
2020-03-26,Utah,Utah,49049,25,0,"Utah, Utah",516564
2020-03-26,Wasatch,Utah,49051,21,0,"Wasatch, Utah",23530
2020-03-26,Washington,Utah,49053,6,0,"Washington, Utah",138115
2020-03-26,Weber,Utah,49057,8,0,"Weber, Utah",231236
2020-03-26,Addison,Vermont,50001,12,0,"Addison, Vermont",37035
2020-03-26,Bennington,Vermont,50003,11,0,"Bennington, Vermont",36317
2020-03-26,Caledonia,Vermont,50005,1,0,"Caledonia, Vermont",30780
2020-03-26,Chittenden,Vermont,50007,75,6,"Chittenden, Vermont",161382
2020-03-26,Franklin,Vermont,50011,4,0,"Franklin, Vermont",48799
2020-03-26,Lamoille,Vermont,50015,5,0,"Lamoille, Vermont",25235
2020-03-26,Orange,Vermont,50017,3,0,"Orange, Vermont",28899
2020-03-26,Orleans,Vermont,50019,3,0,"Orleans, Vermont",27100
2020-03-26,Rutland,Vermont,50021,5,0,"Rutland, Vermont",59736
2020-03-26,Unknown,Vermont,NA,23,2,"Unknown, Vermont",NA
2020-03-26,Washington,Vermont,50023,7,0,"Washington, Vermont",58612
2020-03-26,Windham,Vermont,50025,7,0,"Windham, Vermont",43386
2020-03-26,Windsor,Vermont,50027,17,1,"Windsor, Vermont",55737
2020-03-26,Unknown,Virgin Islands,NA,17,0,"Unknown, Virgin Islands",NA
2020-03-26,Accomack,Virginia,51001,2,0,"Accomack, Virginia",32973
2020-03-26,Albemarle,Virginia,51003,8,0,"Albemarle, Virginia",105703
2020-03-26,Alexandria city,Virginia,51510,14,0,"Alexandria city, Virginia",160530
2020-03-26,Amelia,Virginia,51007,1,0,"Amelia, Virginia",12903
2020-03-26,Amherst,Virginia,51009,1,0,"Amherst, Virginia",31914
2020-03-26,Arlington,Virginia,51013,63,0,"Arlington, Virginia",229164
2020-03-26,Bedford,Virginia,51019,2,0,"Bedford, Virginia",77724
2020-03-26,Botetourt,Virginia,51023,1,0,"Botetourt, Virginia",33347
2020-03-26,Charles City,Virginia,51036,1,0,"Charles City, Virginia",7040
2020-03-26,Charlottesville city,Virginia,51540,9,0,"Charlottesville city, Virginia",48117
2020-03-26,Chesapeake city,Virginia,51550,4,0,"Chesapeake city, Virginia",242634
2020-03-26,Chesterfield,Virginia,51041,12,0,"Chesterfield, Virginia",335687
2020-03-26,Culpeper,Virginia,51047,2,0,"Culpeper, Virginia",49432
2020-03-26,Danville city,Virginia,51590,2,0,"Danville city, Virginia",40693
2020-03-26,Fairfax,Virginia,51059,124,1,"Fairfax, Virginia",1142234
2020-03-26,Fairfax city,Virginia,51600,1,0,"Fairfax city, Virginia",24574
2020-03-26,Fauquier,Virginia,51061,4,0,"Fauquier, Virginia",68782
2020-03-26,Fluvanna,Virginia,51065,3,0,"Fluvanna, Virginia",26235
2020-03-26,Franklin,Virginia,51067,1,0,"Franklin, Virginia",56264
2020-03-26,Frederick,Virginia,51069,4,0,"Frederick, Virginia",83199
2020-03-26,Fredericksburg city,Virginia,51630,1,0,"Fredericksburg city, Virginia",29144
2020-03-26,Gloucester,Virginia,51073,3,0,"Gloucester, Virginia",37143
2020-03-26,Goochland,Virginia,51075,3,0,"Goochland, Virginia",22253
2020-03-26,Greene,Virginia,51079,1,0,"Greene, Virginia",19162
2020-03-26,Halifax,Virginia,51083,1,0,"Halifax, Virginia",35125
2020-03-26,Hampton city,Virginia,51650,1,0,"Hampton city, Virginia",134313
2020-03-26,Hanover,Virginia,51085,2,0,"Hanover, Virginia",103227
2020-03-26,Harrisonburg city,Virginia,51660,3,0,"Harrisonburg city, Virginia",54033
2020-03-26,Henrico,Virginia,51087,28,3,"Henrico, Virginia",325155
2020-03-26,Isle of Wight,Virginia,51093,2,0,"Isle of Wight, Virginia",36314
2020-03-26,James City,Virginia,51095,49,3,"James City, Virginia",73147
2020-03-26,King George,Virginia,51099,1,0,"King George, Virginia",25515
2020-03-26,Lee,Virginia,51105,2,0,"Lee, Virginia",24742
2020-03-26,Loudoun,Virginia,51107,43,0,"Loudoun, Virginia",375629
2020-03-26,Louisa,Virginia,51109,5,0,"Louisa, Virginia",34602
2020-03-26,Lynchburg city,Virginia,51680,1,0,"Lynchburg city, Virginia",82126
2020-03-26,Madison,Virginia,51113,2,0,"Madison, Virginia",13134
2020-03-26,Manassas city,Virginia,51683,3,0,"Manassas city, Virginia",41641
2020-03-26,Mathews,Virginia,51115,1,0,"Mathews, Virginia",8862
2020-03-26,Mecklenburg,Virginia,51117,4,0,"Mecklenburg, Virginia",31081
2020-03-26,Nelson,Virginia,51125,1,0,"Nelson, Virginia",14785
2020-03-26,Newport News city,Virginia,51700,8,1,"Newport News city, Virginia",178626
2020-03-26,Norfolk city,Virginia,51710,6,0,"Norfolk city, Virginia",244076
2020-03-26,Northampton,Virginia,51131,1,0,"Northampton, Virginia",12155
2020-03-26,Nottoway,Virginia,51135,1,0,"Nottoway, Virginia",15673
2020-03-26,Orange,Virginia,51137,1,0,"Orange, Virginia",35385
2020-03-26,Pittsylvania,Virginia,51143,1,0,"Pittsylvania, Virginia",62194
2020-03-26,Poquoson city,Virginia,51735,1,0,"Poquoson city, Virginia",12190
2020-03-26,Portsmouth city,Virginia,51740,3,0,"Portsmouth city, Virginia",94632
2020-03-26,Prince Edward,Virginia,51147,2,0,"Prince Edward, Virginia",22952
2020-03-26,Prince George,Virginia,51149,2,0,"Prince George, Virginia",37862
2020-03-26,Prince William,Virginia,51153,44,0,"Prince William, Virginia",451721
2020-03-26,Radford city,Virginia,51750,1,0,"Radford city, Virginia",18339
2020-03-26,Richmond city,Virginia,51760,14,0,"Richmond city, Virginia",228783
2020-03-26,Roanoke,Virginia,51161,1,0,"Roanoke, Virginia",94409
2020-03-26,Rockbridge,Virginia,51163,1,0,"Rockbridge, Virginia",22354
2020-03-26,Rockingham,Virginia,51165,4,0,"Rockingham, Virginia",78593
2020-03-26,Shenandoah,Virginia,51171,3,0,"Shenandoah, Virginia",43190
2020-03-26,Southampton,Virginia,51175,1,0,"Southampton, Virginia",18109
2020-03-26,Spotsylvania,Virginia,51177,3,0,"Spotsylvania, Virginia",130475
2020-03-26,Stafford,Virginia,51179,11,0,"Stafford, Virginia",142003
2020-03-26,Suffolk city,Virginia,51800,1,0,"Suffolk city, Virginia",91185
2020-03-26,Virginia Beach city,Virginia,51810,26,0,"Virginia Beach city, Virginia",450189
2020-03-26,Warren,Virginia,51187,2,0,"Warren, Virginia",39083
2020-03-26,Washington,Virginia,51191,1,0,"Washington, Virginia",54591
2020-03-26,Williamsburg city,Virginia,51830,5,1,"Williamsburg city, Virginia",14896
2020-03-26,York,Virginia,51199,9,0,"York, Virginia",67837
2020-03-26,Adams,Washington,53001,3,0,"Adams, Washington",19759
2020-03-26,Benton,Washington,53005,19,4,"Benton, Washington",201877
2020-03-26,Chelan,Washington,53007,11,1,"Chelan, Washington",77036
2020-03-26,Clallam,Washington,53009,5,0,"Clallam, Washington",76737
2020-03-26,Clark,Washington,53011,48,5,"Clark, Washington",481857
2020-03-26,Columbia,Washington,53013,1,0,"Columbia, Washington",4059
2020-03-26,Cowlitz,Washington,53015,7,0,"Cowlitz, Washington",108987
2020-03-26,Douglas,Washington,53017,5,0,"Douglas, Washington",42907
2020-03-26,Ferry,Washington,53019,1,0,"Ferry, Washington",7649
2020-03-26,Franklin,Washington,53021,7,0,"Franklin, Washington",94347
2020-03-26,Grant,Washington,53025,33,1,"Grant, Washington",97331
2020-03-26,Grays Harbor,Washington,53027,1,0,"Grays Harbor, Washington",73901
2020-03-26,Island,Washington,53029,64,1,"Island, Washington",84460
2020-03-26,Jefferson,Washington,53031,11,0,"Jefferson, Washington",31729
2020-03-26,King,Washington,53033,1579,111,"King, Washington",2233163
2020-03-26,Kitsap,Washington,53035,33,0,"Kitsap, Washington",269805
2020-03-26,Kittitas,Washington,53037,8,0,"Kittitas, Washington",47364
2020-03-26,Klickitat,Washington,53039,7,0,"Klickitat, Washington",22107
2020-03-26,Lewis,Washington,53041,5,0,"Lewis, Washington",79604
2020-03-26,Lincoln,Washington,53043,1,0,"Lincoln, Washington",10740
2020-03-26,Mason,Washington,53045,2,0,"Mason, Washington",65507
2020-03-26,Okanogan,Washington,53047,1,0,"Okanogan, Washington",42132
2020-03-26,Pierce,Washington,53053,186,4,"Pierce, Washington",891299
2020-03-26,San Juan,Washington,53055,3,0,"San Juan, Washington",17128
2020-03-26,Skagit,Washington,53057,78,1,"Skagit, Washington",128206
2020-03-26,Snohomish,Washington,53061,778,18,"Snohomish, Washington",814901
2020-03-26,Spokane,Washington,53063,67,0,"Spokane, Washington",514631
2020-03-26,Stevens,Washington,53065,2,0,"Stevens, Washington",45260
2020-03-26,Thurston,Washington,53067,24,0,"Thurston, Washington",286419
2020-03-26,Walla Walla,Washington,53071,3,0,"Walla Walla, Washington",60922
2020-03-26,Whatcom,Washington,53073,86,4,"Whatcom, Washington",225685
2020-03-26,Whitman,Washington,53075,3,0,"Whitman, Washington",49791
2020-03-26,Yakima,Washington,53077,61,2,"Yakima, Washington",251446
2020-03-26,Berkeley,West Virginia,54003,4,0,"Berkeley, West Virginia",104169
2020-03-26,Harrison,West Virginia,54033,4,0,"Harrison, West Virginia",69099
2020-03-26,Jackson,West Virginia,54035,5,0,"Jackson, West Virginia",29211
2020-03-26,Jefferson,West Virginia,54037,4,0,"Jefferson, West Virginia",53498
2020-03-26,Kanawha,West Virginia,54039,15,0,"Kanawha, West Virginia",193063
2020-03-26,Logan,West Virginia,54045,1,0,"Logan, West Virginia",36743
2020-03-26,Marion,West Virginia,54049,2,0,"Marion, West Virginia",56418
2020-03-26,Marshall,West Virginia,54051,3,0,"Marshall, West Virginia",33107
2020-03-26,Mason,West Virginia,54053,1,0,"Mason, West Virginia",27324
2020-03-26,Mercer,West Virginia,54055,2,0,"Mercer, West Virginia",62264
2020-03-26,Monongalia,West Virginia,54061,24,0,"Monongalia, West Virginia",96189
2020-03-26,Ohio,West Virginia,54069,1,0,"Ohio, West Virginia",44443
2020-03-26,Preston,West Virginia,54077,1,0,"Preston, West Virginia",33520
2020-03-26,Putnam,West Virginia,54079,2,0,"Putnam, West Virginia",55486
2020-03-26,Raleigh,West Virginia,54081,2,0,"Raleigh, West Virginia",78859
2020-03-26,Tucker,West Virginia,54093,2,0,"Tucker, West Virginia",7141
2020-03-26,Upshur,West Virginia,54097,1,0,"Upshur, West Virginia",24254
2020-03-26,Wood,West Virginia,54107,2,0,"Wood, West Virginia",86956
2020-03-26,Bayfield,Wisconsin,55007,1,0,"Bayfield, Wisconsin",15014
2020-03-26,Brown,Wisconsin,55009,4,0,"Brown, Wisconsin",248007
2020-03-26,Calumet,Wisconsin,55015,1,0,"Calumet, Wisconsin",48971
2020-03-26,Chippewa,Wisconsin,55017,1,0,"Chippewa, Wisconsin",62415
2020-03-26,Clark,Wisconsin,55019,1,0,"Clark, Wisconsin",34690
2020-03-26,Columbia,Wisconsin,55021,5,0,"Columbia, Wisconsin",56833
2020-03-26,Dane,Wisconsin,55025,114,1,"Dane, Wisconsin",488073
2020-03-26,Dodge,Wisconsin,55027,3,0,"Dodge, Wisconsin",88759
2020-03-26,Douglas,Wisconsin,55031,4,0,"Douglas, Wisconsin",44159
2020-03-26,Dunn,Wisconsin,55033,1,0,"Dunn, Wisconsin",43857
2020-03-26,Eau Claire,Wisconsin,55035,6,0,"Eau Claire, Wisconsin",98736
2020-03-26,Fond du Lac,Wisconsin,55039,17,1,"Fond du Lac, Wisconsin",101633
2020-03-26,Grant,Wisconsin,55043,1,0,"Grant, Wisconsin",51208
2020-03-26,Green,Wisconsin,55045,1,0,"Green, Wisconsin",36842
2020-03-26,Iowa,Wisconsin,55049,3,0,"Iowa, Wisconsin",23687
2020-03-26,Jefferson,Wisconsin,55055,5,0,"Jefferson, Wisconsin",83686
2020-03-26,Juneau,Wisconsin,55057,1,0,"Juneau, Wisconsin",26664
2020-03-26,Kenosha,Wisconsin,55059,19,0,"Kenosha, Wisconsin",166426
2020-03-26,La Crosse,Wisconsin,55063,12,0,"La Crosse, Wisconsin",114638
2020-03-26,Marathon,Wisconsin,55073,1,0,"Marathon, Wisconsin",134063
2020-03-26,Milwaukee,Wisconsin,55079,393,7,"Milwaukee, Wisconsin",947735
2020-03-26,Monroe,Wisconsin,55081,1,0,"Monroe, Wisconsin",44673
2020-03-26,Outagamie,Wisconsin,55087,4,0,"Outagamie, Wisconsin",176695
2020-03-26,Ozaukee,Wisconsin,55089,22,1,"Ozaukee, Wisconsin",86395
2020-03-26,Pierce,Wisconsin,55093,3,0,"Pierce, Wisconsin",41019
2020-03-26,Portage,Wisconsin,55097,1,0,"Portage, Wisconsin",70019
2020-03-26,Racine,Wisconsin,55101,8,0,"Racine, Wisconsin",195408
2020-03-26,Rock,Wisconsin,55105,8,0,"Rock, Wisconsin",160331
2020-03-26,Sauk,Wisconsin,55111,7,0,"Sauk, Wisconsin",61976
2020-03-26,Sheboygan,Wisconsin,55117,7,0,"Sheboygan, Wisconsin",115507
2020-03-26,St. Croix,Wisconsin,55109,4,0,"St. Croix, Wisconsin",84345
2020-03-26,Vilas,Wisconsin,55125,1,0,"Vilas, Wisconsin",21430
2020-03-26,Walworth,Wisconsin,55127,5,0,"Walworth, Wisconsin",102228
2020-03-26,Washington,Wisconsin,55131,25,0,"Washington, Wisconsin",131887
2020-03-26,Waukesha,Wisconsin,55133,56,0,"Waukesha, Wisconsin",389891
2020-03-26,Winnebago,Wisconsin,55139,6,0,"Winnebago, Wisconsin",166994
2020-03-26,Wood,Wisconsin,55141,2,0,"Wood, Wisconsin",74749
2020-03-26,Albany,Wyoming,56001,1,0,"Albany, Wyoming",37276
2020-03-26,Campbell,Wyoming,56005,1,0,"Campbell, Wyoming",47874
2020-03-26,Carbon,Wyoming,56007,3,0,"Carbon, Wyoming",15666
2020-03-26,Fremont,Wyoming,56013,14,0,"Fremont, Wyoming",41110
2020-03-26,Hot Springs,Wyoming,56017,1,0,"Hot Springs, Wyoming",4822
2020-03-26,Johnson,Wyoming,56019,1,0,"Johnson, Wyoming",8615
2020-03-26,Laramie,Wyoming,56021,15,0,"Laramie, Wyoming",94483
2020-03-26,Natrona,Wyoming,56025,6,0,"Natrona, Wyoming",78621
2020-03-26,Park,Wyoming,56029,1,0,"Park, Wyoming",28702
2020-03-26,Sheridan,Wyoming,56033,4,0,"Sheridan, Wyoming",29596
2020-03-26,Sweetwater,Wyoming,56037,1,0,"Sweetwater, Wyoming",45267
2020-03-26,Teton,Wyoming,56039,8,0,"Teton, Wyoming",21675
2020-03-27,Autauga,Alabama,01001,6,0,"Autauga, Alabama",54571
2020-03-27,Baldwin,Alabama,01003,5,0,"Baldwin, Alabama",182265
2020-03-27,Blount,Alabama,01009,5,0,"Blount, Alabama",57322
2020-03-27,Bullock,Alabama,01011,2,0,"Bullock, Alabama",10914
2020-03-27,Butler,Alabama,01013,1,0,"Butler, Alabama",20947
2020-03-27,Calhoun,Alabama,01015,3,0,"Calhoun, Alabama",118572
2020-03-27,Chambers,Alabama,01017,15,0,"Chambers, Alabama",34215
2020-03-27,Cherokee,Alabama,01019,1,0,"Cherokee, Alabama",25989
2020-03-27,Chilton,Alabama,01021,7,0,"Chilton, Alabama",43643
2020-03-27,Choctaw,Alabama,01023,1,0,"Choctaw, Alabama",13859
2020-03-27,Clay,Alabama,01027,1,0,"Clay, Alabama",13932
2020-03-27,Cleburne,Alabama,01029,3,0,"Cleburne, Alabama",14972
2020-03-27,Colbert,Alabama,01033,1,0,"Colbert, Alabama",54428
2020-03-27,Coosa,Alabama,01037,2,0,"Coosa, Alabama",11539
2020-03-27,Covington,Alabama,01039,2,0,"Covington, Alabama",37765
2020-03-27,Crenshaw,Alabama,01041,1,0,"Crenshaw, Alabama",13906
2020-03-27,Cullman,Alabama,01043,7,0,"Cullman, Alabama",80406
2020-03-27,Dallas,Alabama,01047,2,0,"Dallas, Alabama",43820
2020-03-27,DeKalb,Alabama,01049,4,0,"DeKalb, Alabama",71109
2020-03-27,Elmore,Alabama,01051,12,0,"Elmore, Alabama",79303
2020-03-27,Escambia,Alabama,01053,1,0,"Escambia, Alabama",38319
2020-03-27,Etowah,Alabama,01055,5,0,"Etowah, Alabama",104430
2020-03-27,Franklin,Alabama,01059,3,0,"Franklin, Alabama",31704
2020-03-27,Greene,Alabama,01063,1,0,"Greene, Alabama",9045
2020-03-27,Houston,Alabama,01069,4,0,"Houston, Alabama",101547
2020-03-27,Jackson,Alabama,01071,5,1,"Jackson, Alabama",53227
2020-03-27,Jefferson,Alabama,01073,179,0,"Jefferson, Alabama",658466
2020-03-27,Lamar,Alabama,01075,1,0,"Lamar, Alabama",14564
2020-03-27,Lauderdale,Alabama,01077,11,1,"Lauderdale, Alabama",92709
2020-03-27,Lawrence,Alabama,01079,3,0,"Lawrence, Alabama",34339
2020-03-27,Lee,Alabama,01081,53,0,"Lee, Alabama",140247
2020-03-27,Limestone,Alabama,01083,16,0,"Limestone, Alabama",82782
2020-03-27,Lowndes,Alabama,01085,1,0,"Lowndes, Alabama",11299
2020-03-27,Madison,Alabama,01089,61,1,"Madison, Alabama",334811
2020-03-27,Marengo,Alabama,01091,2,0,"Marengo, Alabama",21027
2020-03-27,Marion,Alabama,01093,7,0,"Marion, Alabama",30776
2020-03-27,Marshall,Alabama,01095,4,0,"Marshall, Alabama",93019
2020-03-27,Mobile,Alabama,01097,23,1,"Mobile, Alabama",412992
2020-03-27,Montgomery,Alabama,01101,18,0,"Montgomery, Alabama",229363
2020-03-27,Morgan,Alabama,01103,13,0,"Morgan, Alabama",119490
2020-03-27,Pickens,Alabama,01107,1,0,"Pickens, Alabama",19746
2020-03-27,Pike,Alabama,01109,4,0,"Pike, Alabama",32899
2020-03-27,Randolph,Alabama,01111,1,0,"Randolph, Alabama",22913
2020-03-27,Russell,Alabama,01113,1,0,"Russell, Alabama",52947
2020-03-27,Shelby,Alabama,01117,70,0,"Shelby, Alabama",195085
2020-03-27,St. Clair,Alabama,01115,9,0,"St. Clair, Alabama",83593
2020-03-27,Talladega,Alabama,01121,4,0,"Talladega, Alabama",82291
2020-03-27,Tallapoosa,Alabama,01123,5,0,"Tallapoosa, Alabama",41616
2020-03-27,Tuscaloosa,Alabama,01125,22,0,"Tuscaloosa, Alabama",194656
2020-03-27,Walker,Alabama,01127,24,0,"Walker, Alabama",67023
2020-03-27,Washington,Alabama,01129,2,0,"Washington, Alabama",17581
2020-03-27,Wilcox,Alabama,01131,2,0,"Wilcox, Alabama",11670
2020-03-27,Winston,Alabama,01133,2,0,"Winston, Alabama",24484
2020-03-27,Anchorage,Alaska,02020,43,1,"Anchorage, Alaska",291538
2020-03-27,Fairbanks North Star Borough,Alaska,02090,19,0,"Fairbanks North Star Borough, Alaska",98971
2020-03-27,Juneau City and Borough,Alaska,02110,4,0,"Juneau City and Borough, Alaska",32113
2020-03-27,Kenai Peninsula Borough,Alaska,02122,5,0,"Kenai Peninsula Borough, Alaska",58533
2020-03-27,Ketchikan Gateway Borough,Alaska,02130,12,0,"Ketchikan Gateway Borough, Alaska",8289
2020-03-27,Matanuska-Susitna Borough,Alaska,02170,2,0,"Matanuska-Susitna Borough, Alaska",107610
2020-03-27,Apache,Arizona,04001,11,0,"Apache, Arizona",69980
2020-03-27,Cochise,Arizona,04003,2,0,"Cochise, Arizona",127866
